assertion_id,passage_id,filename,assertion_type,asserted_by,asserted_on,certainty,stance,voice,note,ref_mode,discursive_function,target_agent_label,agent,target_instance_label,target_event_label,target_concept_label,is_translation,translator_label,target_location_type,target_location_label
1777,1596900601.00025,1596900601.00025.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,battle described as taking place off Cape Lagos where French ships later run ashore,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Cape Lagos
1778,1596900601.00025,1596900601.00025.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,notes that Ocean and Redoubtable ran ashore on the coast of Portugal,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,Portugal
1779,1596900601.00025,1596900601.00025.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,states that after leaving Admiral Broderick in command they and the prizes steered for England,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,England
1780,1596900601.00025,1596900601.00025.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,says he hoped to relate the battle and the dangers he had escaped when he should return to London,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,London
1781,1596900601.00026,1596900601.00026.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,first person autobiographical narrator describing Cowes life and the Lynne collision incident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,1596900601.00026,1596900601.00026.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,autobiographical naval narrative including providential escape episode,NA,historical_narrative,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,1596900601.00026,1596900601.00026.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,affectionate recognition and embrace between two African boys meeting as strangers in Isle of Wight,NA,NA,NA,NA,NA,NA,African diasporic solidarity,NA,NA,NA,NA
1784,1596900601.00026,1596900601.00026.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,every extraordinary escape or signal deliverance is seen as effected by the interposition of Providence,NA,NA,NA,NA,NA,NA,divine providence,NA,NA,NA,NA
1785,1596900601.00026,1596900601.00026.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,gunner John Mondles dream warning by St Peter repentance and survival of collision are viewed as an awful interposition of Providence,NA,NA,NA,NA,NA,NA,divine intervention,NA,NA,NA,NA
1786,1596900601.00026,1596900601.00026.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,Mondle vows never to drink strong liquors again and gives away his sea shares of liquor,NA,NA,NA,NA,NA,NA,temperance,NA,NA,NA,NA
1787,1596900601.00026,1596900601.00026.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,large fleet at Spithead thought intended against the Havannah but expedition apparently prevented by the kings death,NA,NA,NA,NA,NA,planned British expedition against the Havannah,NA,NA,NA,NA,NA
1788,1596900601.00026,1596900601.00026.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,fleet commanded by Commodore Keppel with transports and troops destined to make a descent on Belle Isle,NA,NA,NA,NA,NA,British expedition against Belle Isle 1761,NA,NA,NA,NA,NA
1789,1596900601.00026,1596900601.00026.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,near disastrous collision when the Lynne runs into the Etna destroying the gunners cabin but not sinking the ship,NA,NA,NA,NA,NA,collision between Etna and Lynne,NA,NA,NA,NA,NA
1790,1596900601.00026,1596900601.00026.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,benevolent black boy on the island embraces him like a brother and brings him to his masters house,NA,NA,black boy at Cowes,NA,NA,NA,NA,NA,NA,NA,NA
1791,1596900601.00026,1596900601.00026.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,gunner John Mondle of indifferent morals is terrified by a dream of St Peter warning him to repent and narrowly escapes death in the collision,NA,NA,John Mondle gunner,NA,NA,NA,NA,NA,NA,NA,NA
1792,1596900601.00026,1596900601.00026.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,St Peter appears in Mondles dream warning him that time is short and to repent,NA,NA,St Peter,A0133,NA,NA,NA,NA,NA,NA,NA
1793,1596900601.00026,1596900601.00026.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,Captain Clark of the Lynne commands the forty gun ship that strikes the Etna,NA,NA,Captain Clark of the Lynne,NA,NA,NA,NA,NA,NA,NA,NA
1794,1596900601.00026,1596900601.00026.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,Commodore Keppel commands the large fleet destined against Belle Isle,NA,NA,Commodore Keppel,NA,NA,NA,NA,NA,NA,NA,NA
1795,1596900601.00026,1596900601.00026.txt,personal_ref,ai_annotation,12/22/2025,2,critiquing,NA,our lieutenant described as the aggressor in the collision but never quits the ship while others flee to the Lynne,NA,NA,unnamed lieutenant aggressor in collision,NA,NA,NA,NA,NA,NA,NA,NA
1796,1596900601.00026,1596900601.00026.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,Etna goes into Portsmouth harbour to refit before returning to Spithead,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Portsmouth
1797,1596900601.00026,1596900601.00026.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,ship joins large fleet at Spithead thought intended for Havannah and later another fleet under Keppel,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Spithead
1798,1596900601.00026,1596900601.00026.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,Etna is stationed at Cowes until early 1761,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Cowes
1799,1596900601.00026,1596900601.00026.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,describes spending shore time all about the delightful Isle of Wight whose inhabitants he finds very civil,NA,NA,NA,NA,NA,NA,NA,NA,NA,administrative region,Isle of Wight
1800,1596900601.00026,1596900601.00026.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,large fleet at Spithead is thought to be intended against the Havannah,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Havannah
1801,1596900601.00026,1596900601.00026.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,fleet under Commodore Keppel is destined against Belle Isle,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Belle Isle
1802,1596900601.00026,1596900601.00026.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,author compares sight of a soldier hung by his heels at a mole with a man hanged by his neck in London,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,London
1803,1596900601.00027,1596900601.00027.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,first person autobiographical narrator describing naval accidents providential escapes and the siege of Belle Isle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,1596900601.00027,1596900601.00027.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,autobiographical naval narrative of accidents deliverances and battle at Belle Isle,NA,historical_narrative,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,1596900601.00027,1596900601.00027.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,Equiano interprets multiple escapes from fatal accidents including damaged Etna woman and child falling on Juno his own falls and another mans fall as singular acts of Providence and the hand of God,NA,NA,NA,NA,NA,NA,divine providence,NA,NA,NA,NA
1806,1596900601.00027,1596900601.00027.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,Equiano begins to raise his fear from man to God alone calls daily on Gods holy name and believes God implants seeds of piety in him,NA,NA,NA,NA,NA,NA,piety,NA,NA,NA,NA
1807,1596900601.00027,1596900601.00027.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,description of the first British landing attempt on Belle Isle on 8 April 1761 when only a small part of the troops effected a landing most were cut off and General Crawford with others were taken prisoner and their lieutenant killed,NA,NA,NA,NA,NA,first British landing attempt at Belle Isle 8 April 1761,NA,NA,NA,NA,NA
1808,1596900601.00027,1596900601.00027.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,description of renewed effort on 21 April 1761 when British warships battered French batteries soldiers effected a safe landing forced the French from their works and proceeded to lay siege to the citadel of Belle Isle using mortars and shells,NA,NA,NA,NA,NA,British siege of Belle Isle 1761,NA,NA,NA,NA,NA
1809,1596900601.00027,1596900601.00027.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,mentions General Crawford among those cut off and taken prisoner during the first failed landing at Belle Isle,NA,NA,General Crawford,NA,NA,NA,NA,NA,NA,NA,NA
1810,1596900601.00027,1596900601.00027.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,refers to their lieutenant who was killed in the early Belle Isle fighting,NA,NA,our lieutenant killed at Belle Isle,NA,NA,NA,NA,NA,NA,NA,NA
1811,1596900601.00027,1596900601.00027.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,Equiano attributes protection in accidents and the implantation of piety to God whose permission is needed even for a sparrow to fall,NA,NA,God,NA,NA,NA,NA,NA,NA,NA,NA
1812,1596900601.00027,1596900601.00027.txt,intertextual_ref,ai_annotation,12/22/2025,3,endorsing,NA,uses the line Wingd with red lightning and impetuous rage to describe a shot fired at him during the siege,quotation,NA,John Milton,NA,Paradise Lost,NA,FALSE,FALSE,NA,NA,NA
1813,1596900601.00027,1596900601.00027.txt,intertextual_ref,ai_annotation,12/22/2025,3,endorsing,NA,alludes to the biblical saying that a sparrow cannot fall without Gods permission when reflecting on escapes from falls,allusion,NA,Bible,NA,Gospel of Matthew,NA,FALSE,FALSE,NA,NA,NA
1814,1596900601.00027,1596900601.00027.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,briefly serves on the Juno of fifty four guns at Plymouth where a woman and child fall from the upper deck into the hold unharmed,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Plymouth
1815,1596900601.00027,1596900601.00027.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,describes British landings batteries and the siege of the citadel on the island of Belle Isle,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Belle Isle
1816,1596900601.00028,1596900601.00028.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,first person autobiographical narrator describing naval blockades accidents providential escapes and visits ashore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1817,1596900601.00028,1596900601.00028.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,naval campaign narrative including Belle Isle siege Basque Roads blockade and later voyages,NA,historical_narrative,NA,NA,NA,NA,NA,NA,NA,NA,NA
1818,1596900601.00028,1596900601.00028.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,author treats his own and others escapes from falls collisions and other dangers as singular acts of Providence,NA,NA,NA,NA,NA,NA,divine providence,NA,NA,NA,NA
1819,1596900601.00028,1596900601.00028.txt,thematic_ref,ai_annotation,12/22/2025,3,critiquing,NA,notes that two gentlemen from the West Indies confessed selling slaves and even two Portuguese white men among them,NA,NA,NA,NA,NA,NA,slave trade,NA,NA,NA,NA
1820,1596900601.00028,1596900601.00028.txt,thematic_ref,ai_annotation,12/22/2025,3,neutral,NA,describes popular belief that shortly before persons die their ward or double is seen as in the case of a drowned sailor,NA,NA,NA,NA,NA,NA,apparitions of the dead,NA,NA,NA,NA
1821,1596900601.00028,1596900601.00028.txt,thematic_ref,ai_annotation,12/22/2025,3,endorsing,NA,relates affectionate reunion with his old hostess now a widow and her daughter in Guernsey and his promise to return,NA,NA,NA,NA,NA,NA,cross racial affection,NA,NA,NA,NA
1822,1596900601.00028,1596900601.00028.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,describes British squadron under Commodore Stanhope at Basque Road blocking up a French fleet and repelling attacks including bomb vessels and fireboats,NA,NA,NA,NA,NA,British blockade of French fleet at Basque Roads,NA,NA,NA,NA,NA
1823,1596900601.00028,1596900601.00028.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,notes return to Belle Isle in February 1762 and remaining there until summer before returning to Portsmouth,NA,NA,NA,NA,NA,British occupation of Belle Isle,NA,NA,NA,NA,NA
1824,1596900601.00028,1596900601.00028.txt,historical_ref,ai_annotation,12/22/2025,3,critiquing,NA,reports that West India slave sellers once made a false bill of sale and sold two Portuguese white men among a lot of slaves,NA,NA,NA,NA,NA,West Indian slave trade,NA,NA,NA,NA,NA
1825,1596900601.00028,1596900601.00028.txt,historical_ref,ai_annotation,12/22/2025,3,neutral,NA,mentions that their ship was sent as a cartel to Bayonne in France to exchange prisoners,NA,NA,NA,NA,NA,prisoner exchange at Bayonne,NA,NA,NA,NA,NA
1826,1596900601.00028,1596900601.00028.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,John Mondle gunner appears again as subject of stories about providential escape and seeing a dead shipmates ward,NA,NA,John Mondle gunner,NA,NA,NA,NA,NA,NA,NA,NA
1827,1596900601.00028,1596900601.00028.txt,personal_ref,ai_annotation,12/22/2025,3,critiquing,NA,refers to two gentlemen who had been in the West Indies and confessed selling slaves and fraudulently selling two Portuguese white men as slaves,NA,NA,two English gentlemen West India slave sellers,NA,NA,NA,NA,NA,NA,NA,NA
1828,1596900601.00028,1596900601.00028.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,Commodore Stanhope commands ships at Belle Isle and later sends their ship to St Sebastian,NA,NA,Commodore Stanhope,NA,NA,NA,NA,NA,NA,NA,NA
1829,1596900601.00028,1596900601.00028.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,Commodore Dennis commands at Basque Road and later sends their ship as a cartel to Bayonne,NA,NA,Commodore Dennis,NA,NA,NA,NA,NA,NA,NA,NA
1830,1596900601.00028,1596900601.00028.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,Lord Howe named among commanders while the squadron lay at Basque Road,NA,NA,Lord Howe,A0134,NA,NA,NA,NA,NA,NA,NA
1831,1596900601.00028,1596900601.00028.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,Equiano revisits his old hostess in Guernsey now a widow and spends time happily with her,NA,NA,Guernsey hostess widow,NA,NA,NA,NA,NA,NA,NA,NA
1832,1596900601.00028,1596900601.00028.txt,personal_ref,ai_annotation,12/22/2025,3,endorsing,NA,Equiano also rejoins his former charming companion the daughter of his Guernsey hostess,NA,NA,Guernsey hostess daughter,NA,NA,NA,NA,NA,NA,NA,NA
1833,1596900601.00028,1596900601.00028.txt,personal_ref,ai_annotation,12/22/2025,3,neutral,NA,mentions two Portuguese white men who were fraudulently sold among a lot of slaves in the West Indies,NA,NA,two Portuguese white men sold as slaves,NA,NA,NA,NA,NA,NA,NA,NA
1834,1596900601.00028,1596900601.00028.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,notes Belle Isle as the place where their damaged ship was repaired and later revisited in 1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Belle Isle
1835,1596900601.00028,1596900601.00028.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,describes being at Basque Road blocking a French fleet and engaging in repeated attacks and defenses,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,Basque Road
1836,1596900601.00028,1596900601.00028.txt,location_ref,ai_annotation,12/22/2025,2,neutral,NA,mentions a French bomb vessel breaking from her springs behind the isle of Re and drifting near the Nassau,NA,NA,NA,NA,NA,NA,NA,NA,NA,administrative region,Ile de Re
1837,1596900601.00028,1596900601.00028.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,states that before the Spanish war their ship and the Warp sloop were sent to St Sebastian in Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,St Sebastian
1838,1596900601.00028,1596900601.00028.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,notes that the ship was sent as a cartel to Bayonne in France,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Bayonne
1839,1596900601.00028,1596900601.00028.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,identifies Bayonne as a town in France,NA,NA,NA,NA,NA,NA,NA,NA,NA,country,France
1840,1596900601.00028,1596900601.00028.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,reports that two gentlemen had been in the West Indies where they sold slaves including Portuguese whites,NA,NA,NA,NA,NA,NA,NA,NA,NA,region,West Indies
1841,1596900601.00028,1596900601.00028.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,mentions returning to Guernsey and visiting his old hostess and her daughter,NA,NA,NA,NA,NA,NA,NA,NA,NA,administrative region,Guernsey
1842,1596900601.00028,1596900601.00028.txt,location_ref,ai_annotation,12/22/2025,3,neutral,NA,states that after leaving Guernsey their ship was ordered to repair to Portsmouth,NA,NA,NA,NA,NA,NA,NA,NA,NA,municipality,Portsmouth
1843,1596900601.00029,1596900601.00029.txt,voice,ai_annotation,12/22/2025,3,NA,narrator,first person autobiographical narrator describing expected freedom and forced resale into slavery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1844,1596900601.00029,1596900601.00029.txt,discursive_function,ai_annotation,12/22/2025,3,NA,NA,autobiographical account of London payment off and betrayal by master,historical_narrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
